ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Annotation GO Count,Annotation GO ID,Annotation GO Term,Annotation GO Category,Enzyme Code,Enzyme Name,InterPro Accession,InterPro Type,InterPro Name,InterPro Signatures
Potra2n1c3596,1210.8582460809532,0.6044204048570015,0.15435667114752805,3.9157387909675783,9.012778812021748e-5,0.008267031184655346,6,GO:0003955|GO:0006118|GO:0006694|GO:0010181|GO:0016021|GO:0055114,"NAD(P)H dehydrogenase (quinone) activity|obsolete electron transport|steroid biosynthetic process|FMN binding|integral component of membrane|oxidation-reduction process",Molecular Function|Biological Process|Biological Process|Molecular Function|Cellular Component|Biological Process,EC:1.6.5.2,"NAD(P)H dehydrogenase (quinone)",noIPR|IPR010089|IPR005025|IPR029039|noIPR|noIPR|IPR008254|IPR029039,FAMILY|FAMILY|DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|DOMAIN|HOMOLOGOUS_SUPERFAMILY,Protein Iojap/ribosomal silencing factor RsfS|Flavoprotein WrbA-like|NADPH-dependent FMN reductase-like|Flavoprotein-like superfamily|Flavoprotein-like superfamily|Flavoprotein-like superfamily|Flavodoxin/nitric oxide synthase|Flavoprotein-like superfamily,Coil (COILS)|TIGR01755 (TIGRFAM)|PF03358 (PFAM)|G3DSA:3.40.50.360 (GENE3D)|PTHR30546:SF32 (PANTHER)|PTHR30546 (PANTHER)|PS50902 (PROSITE_PROFILES)|SSF52218 (SUPERFAMILY)
Potra2n1c364,112.25681198332549,-0.9983551102761612,0.2294820248919395,-4.350471941086782,1.3584483823460915e-5,0.00251434240768165,4,GO:0009535|GO:0009773|GO:0010598|GO:0016757,"chloroplast thylakoid membrane|photosynthetic electron transport in photosystem I|NAD(P)H dehydrogenase complex (plastoquinone)|transferase activity, transferring glycosyl groups",Cellular Component|Biological Process|Cellular Component|Molecular Function,NA,NA,IPR002201|noIPR|noIPR|noIPR|noIPR,FAMILY|FAMILY|FAMILY|FAMILY|FAMILY,"Glycosyl transferase, family 9|Glycosyl transferase, family 9|Glycosyl transferase, family 9|Glycosyl transferase, family 9|Glycosyl transferase, family 9",PF01075 (PFAM)|G3DSA:3.40.50.2000 (GENE3D)|PTHR37698 (PANTHER)|cd03789 (CDD)|SSF53756 (SUPERFAMILY)
Potra2n1c3907,234.87407669615462,0.599479160269169,0.15156584685744834,3.955239077263857,7.645815370303255e-5,0.007376107634610817,NA,NA,NA,NA,NA,NA,IPR025602|IPR025602|noIPR|IPR025602,FAMILY|FAMILY|FAMILY|FAMILY,BCP1 family|BCP1 family|BCP1 family|BCP1 family,PF13862 (PFAM)|PIRSF028983 (PIRSF)|PTHR13261:SF0 (PANTHER)|PTHR13261 (PANTHER)
Potra2n1c3910,1449.4480287341064,0.6998578586469009,0.1748667617561313,4.002234910845554,6.27469527999354e-5,0.006569415815872025,5,GO:0005634|GO:0005829|GO:0005886|GO:0071365|GO:1901703,nucleus|cytosol|plasma membrane|cellular response to auxin stimulus|protein localization involved in auxin polar transport,Cellular Component|Cellular Component|Cellular Component|Biological Process|Biological Process,NA,NA,IPR001251|IPR036865|noIPR|noIPR|noIPR|IPR001251|IPR009038|IPR001251|IPR036865,DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY,CRAL-TRIO lipid binding domain|CRAL-TRIO lipid binding domain superfamily|CRAL-TRIO lipid binding domain superfamily|CRAL-TRIO lipid binding domain superfamily|CRAL-TRIO lipid binding domain superfamily|CRAL-TRIO lipid binding domain|GOLD domain|CRAL-TRIO lipid binding domain|CRAL-TRIO lipid binding domain superfamily,PF00650 (PFAM)|G3DSA:3.40.525.10 (GENE3D)|mobidb-lite (MOBIDB_LITE)|PTHR45932 (PANTHER)|PTHR45932:SF2 (PANTHER)|PS50191 (PROSITE_PROFILES)|PS50866 (PROSITE_PROFILES)|cd00170 (CDD)|SSF52087 (SUPERFAMILY)
Potra2n1c637,496.62475396634,-0.5576858312342408,0.1394194431104998,-4.000057802499147,6.332701401166548e-5,0.006596829148049374,5,GO:0000293|GO:0005886|GO:0016021|GO:0016174|GO:0055114,ferric-chelate reductase activity|plasma membrane|integral component of membrane|NAD(P)H oxidase activity|oxidation-reduction process,Molecular Function|Cellular Component|Cellular Component|Molecular Function|Biological Process,EC:1.6.3.1|EC:1.16.1|EC:1.16.1.7,"NAD(P)H oxidase (H(2)O(2)-forming)|Oxidizing metal ions|Ferric-chelate reductase (NADH)",IPR000778|IPR013130|IPR013121|IPR013112|IPR039261|noIPR|noIPR|IPR017927|noIPR|IPR039261|IPR017938,FAMILY|DOMAIN|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,"Cytochrome b245, heavy chain|Ferric reductase transmembrane component-like domain|Ferric reductase, NAD binding domain|FAD-binding 8|Ferredoxin-NADP reductase (FNR), nucleotide-binding domain|Ferredoxin-NADP reductase (FNR), nucleotide-binding domain|Ferredoxin-NADP reductase (FNR), nucleotide-binding domain|FAD-binding domain, ferredoxin reductase-type|FAD-binding domain, ferredoxin reductase-type|Ferredoxin-NADP reductase (FNR), nucleotide-binding domain|Riboflavin synthase-like beta-barrel",PR00466 (PRINTS)|PF01794 (PFAM)|PF08030 (PFAM)|PF08022 (PFAM)|G3DSA:3.40.50.80 (GENE3D)/SFLDG01168 (SFLD)/SFLDS00052 (SFLD)|PTHR11972:SF69 (PANTHER)|PTHR11972 (PANTHER)|PS51384 (PROSITE_PROFILES)|cd06186 (CDD)|SSF52343 (SUPERFAMILY)|SSF63380 (SUPERFAMILY)
Potra2n1c65,233.51194079094978,-1.0492721205078481,0.2582016567696033,-4.063769898440765,4.828642900394256e-5,0.005440096050281137,3,GO:0046872|GO:0051213|GO:0055114,metal ion binding|dioxygenase activity|oxidation-reduction process,Molecular Function|Molecular Function|Biological Process,NA,NA,IPR026992|IPR027443|IPR005123|noIPR|noIPR|IPR005123|noIPR,DOMAIN|HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN,Non-haem dioxygenase N-terminal domain|Isopenicillin N synthase-like|Oxoglutarate/iron-dependent dioxygenase|Oxoglutarate/iron-dependent dioxygenase|Oxoglutarate/iron-dependent dioxygenase|Oxoglutarate/iron-dependent dioxygenase|Oxoglutarate/iron-dependent dioxygenase,PF14226 (PFAM)|G3DSA:2.60.120.330 (GENE3D)|PF03171 (PFAM)|PTHR10209:SF591 (PANTHER)|PTHR10209 (PANTHER)|PS51471 (PROSITE_PROFILES)|SSF51197 (SUPERFAMILY)
Potra2n1c729,1241.9254975765007,-0.706100331176398,0.14605754191263948,-4.834398292138407,1.3354896258269038e-6,4.773224128170985e-4,5,GO:0003677|GO:0005515|GO:0005634|GO:0006355|GO:0009734,"DNA binding|protein binding|nucleus|regulation of transcription, DNA-templated|auxin-activated signaling pathway",Molecular Function|Molecular Function|Cellular Component|Biological Process|Biological Process,NA,NA,noIPR|IPR015300|IPR003340|IPR010525|noIPR|IPR033389|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|IPR000270|IPR003340|IPR003340|IPR015300|noIPR,HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,SKP1/BTB/POZ domain superfamily|DNA-binding pseudobarrel domain superfamily|B3 DNA binding domain|Auxin response factor|Auxin response factor|AUX/IAA domain|AUX/IAA domain|AUX/IAA domain|AUX/IAA domain|AUX/IAA domain|AUX/IAA domain|AUX/IAA domain|AUX/IAA domain|AUX/IAA domain|AUX/IAA domain|AUX/IAA domain|AUX/IAA domain|PB1 domain|B3 DNA binding domain|B3 DNA binding domain|DNA-binding pseudobarrel domain superfamily|DNA-binding pseudobarrel domain superfamily,G3DSA:3.10.20.90 (GENE3D)|G3DSA:2.40.330.10 (GENE3D)|PF02362 (PFAM)|PF06507 (PFAM)|G3DSA:2.30.30.1040 (GENE3D)|PF02309 (PFAM)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR31384:SF108 (PANTHER)|PTHR31384 (PANTHER)|PS51745 (PROSITE_PROFILES)|PS50863 (PROSITE_PROFILES)|cd10017 (CDD)|SSF101936 (SUPERFAMILY)|SSF54277 (SUPERFAMILY)
Potra2n1c754,253.57909350958542,-0.6359807193941915,0.131697549277165,-4.829100639190588,1.3715108299634184e-6,4.8188846618884174e-4,1,GO:0009767,photosynthetic electron transport chain,Biological Process,NA,NA,noIPR|IPR021659|noIPR|noIPR|IPR021659|noIPR,FAMILY|FAMILY|FAMILY|FAMILY|FAMILY|FAMILY,"Nucleoporin Nup120/160|NADH dehydrogenase-like complex, subunit S|NADH dehydrogenase-like complex, subunit S|NADH dehydrogenase-like complex, subunit S|NADH dehydrogenase-like complex, subunit S|NADH dehydrogenase-like complex, subunit S",G3DSA:2.30.30.140 (GENE3D)|PF11623 (PFAM)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR35494 (PANTHER)|PTHR35494:SF1 (PANTHER)
Potra2n1c916,496.18506724106885,0.503161388152213,0.11680537227977913,4.3076904626185435,1.649680263228208e-5,0.0027358297485376598,3,GO:0004252|GO:0006508|GO:0016021,serine-type endopeptidase activity|proteolysis|integral component of membrane,Molecular Function|Biological Process|Cellular Component,EC:3.4.21,Acting on peptide bonds (peptidases),IPR035952|IPR022764|IPR002610|noIPR|noIPR,HOMOLOGOUS_SUPERFAMILY|DOMAIN|FAMILY|FAMILY|FAMILY,"Rhomboid-like superfamily|Peptidase S54, rhomboid domain|Peptidase S54, rhomboid|Peptidase S54, rhomboid|Peptidase S54, rhomboid",G3DSA:1.20.1540.10 (GENE3D)|PF01694 (PFAM)|PTHR22936 (PANTHER)|PTHR22936:SF76 (PANTHER)|SSF144091 (SUPERFAMILY)
Potra2n1c942,999.6796127609522,-0.5856003515914275,0.13760804691168277,-4.255567641093457,2.0851931121393337e-5,0.0032258248667648053,4,GO:0001056|GO:0003677|GO:0005666|GO:0006383,RNA polymerase III activity|DNA binding|RNA polymerase III complex|transcription by RNA polymerase III,Molecular Function|Molecular Function|Cellular Component|Biological Process,EC:2.7.7.6,DNA-directed RNA polymerase,noIPR|IPR042102|IPR007083|IPR038120|noIPR|IPR007066|IPR000722|IPR007080|noIPR|noIPR|noIPR|IPR040403|noIPR,HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN,"DNA-binding domain superfamily|RNA polymerase Rpb1, domain 3 superfamily|RNA polymerase Rpb1, domain 4|RNA polymerase Rpb1, funnel domain superfamily|RNA polymerase Rpb1, funnel domain superfamily|RNA polymerase Rpb1, domain 3|RNA polymerase, alpha subunit|RNA polymerase Rpb1, domain 1|RNA polymerase Rpb1, domain 1|RNA polymerase Rpb1, domain 1|RNA polymerase Rpb1, domain 1|DNA-directed RNA polymerase IV/V subunit 1, N-terminal|DNA-directed RNA polymerase IV/V subunit 1, N-terminal",G3DSA:1.20.120.1280 (GENE3D)|G3DSA:1.10.274.100 (GENE3D)|PF05000 (PFAM)|G3DSA:1.10.132.30 (GENE3D)|G3DSA:2.40.40.20 (GENE3D)|PF04983 (PFAM)|PF00623 (PFAM)|PF04997 (PFAM)|G3DSA:3.30.1490.180 (GENE3D)|PTHR19376:SF36 (PANTHER)|PTHR19376 (PANTHER)|cd10506 (CDD)|SSF64484 (SUPERFAMILY)
Potra2n203s34956,578.9112596590417,-0.6958913765459324,0.15046072735138286,-4.625069869034742,3.744721487715322e-6,9.703509555042327e-4,2,GO:0003677|GO:0005634,DNA binding|nucleus,Molecular Function|Cellular Component,NA,NA,noIPR|noIPR|IPR006447|noIPR|IPR001005|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|IPR017930|IPR009057,HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY,"NagB/RpiA transferase-like|NagB/RpiA transferase-like|Myb domain, plants|Myb domain, plants|SANT/Myb domain|SANT/Myb domain|SANT/Myb domain|SANT/Myb domain|SANT/Myb domain|SANT/Myb domain|SANT/Myb domain|SANT/Myb domain|Myb domain|Homeobox-like domain superfamily",Coil (COILS)|Coil (COILS)|TIGR01557 (TIGRFAM)|G3DSA:1.10.10.60 (GENE3D)|PF00249 (PFAM)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR31003:SF22 (PANTHER)|PTHR31003 (PANTHER)|PS51294 (PROSITE_PROFILES)|SSF46689 (SUPERFAMILY)
Potra2n266s35158,108.42488283981548,-2.2052708562500376,0.3603049411148595,-6.120567898476397,9.32424399756285e-10,2.4161447258684734e-6,4,GO:0005515|GO:0005634|GO:0008270|GO:0009909,protein binding|nucleus|zinc ion binding|regulation of flower development,Molecular Function|Cellular Component|Molecular Function|Biological Process,NA,NA,IPR010402|IPR000315|noIPR|noIPR|IPR000315|IPR000315|IPR010402|IPR000315|IPR000315,DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN,CCT domain|B-box-type zinc finger|B-box-type zinc finger|B-box-type zinc finger|B-box-type zinc finger|B-box-type zinc finger|CCT domain|B-box-type zinc finger|B-box-type zinc finger,PF06203 (PFAM)|PF00643 (PFAM)|PTHR31319:SF53 (PANTHER)|PTHR31319 (PANTHER)|PS50119 (PROSITE_PROFILES)|PS50119 (PROSITE_PROFILES)|PS51017 (PROSITE_PROFILES)|cd00021 (CDD)|cd00021 (CDD)
Potra2n299s35258,744.8957629797042,-0.5467408781549519,0.1421022871251845,-3.847516385667336,1.1932129905454991e-4,0.00989412211760328,4,GO:0005887|GO:0008271|GO:0015301|GO:1902358,integral component of plasma membrane|secondary active sulfate transmembrane transporter activity|anion:anion antiporter activity|sulfate transmembrane transport,Cellular Component|Molecular Function|Molecular Function|Biological Process,NA,NA,IPR002645|IPR036513|IPR011547|IPR030313|IPR001902|IPR001902|IPR030313|IPR018045|IPR002645|noIPR|IPR036513,DOMAIN|HOMOLOGOUS_SUPERFAMILY|DOMAIN|FAMILY|FAMILY|FAMILY|FAMILY|CONSERVED_SITE|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY,"STAS domain|STAS domain superfamily|SLC26A/SulP transporter domain|Sulfate transporter 3.3|SLC26A/SulP transporter|SLC26A/SulP transporter|Sulfate transporter 3.3|Sulphate anion transporter, conserved site|STAS domain|STAS domain|STAS domain superfamily",PF01740 (PFAM)|G3DSA:3.30.750.24 (GENE3D)|PF00916 (PFAM)|PTHR11814:SF93 (PANTHER)|PTHR11814 (PANTHER)|PTHR11814 (PANTHER)|PTHR11814:SF93 (PANTHER)|PS01130 (PROSITE_PATTERNS)|PS50801 (PROSITE_PROFILES)|cd07042 (CDD)|SSF52091 (SUPERFAMILY)
Potra2n2c4174,160.11798315132978,-1.2095009285549125,0.25458009015280986,-4.750964334362983,2.0244884157718116e-6,6.263827590888008e-4,1,GO:0016740,transferase activity,Molecular Function,NA,NA,IPR008479|noIPR|IPR038925,FAMILY|FAMILY|FAMILY,Protein of unknown function DUF760|Protein of unknown function DUF760|UV-B-induced protein At3g17800-like,PF05542 (PFAM)|PTHR31808:SF9 (PANTHER)|PTHR31808 (PANTHER)
Potra2n2c4490,17796.035611161093,0.619289887484936,0.15327169290883988,4.04047137297078,5.334387644933132e-5,0.005850891845474276,NA,NA,NA,NA,NA,NA,noIPR|noIPR|noIPR|noIPR,DOMAIN|DOMAIN|DOMAIN|DOMAIN,Cytochrome b561/ferric reductase transmembrane|Cytochrome b561/ferric reductase transmembrane|Cytochrome b561/ferric reductase transmembrane|Cytochrome b561/ferric reductase transmembrane,mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)
Potra2n2c4577,2912.2916838183287,-0.6090235712105287,0.1311808733600537,-4.6426247638932425,3.4401077893222343e-6,9.02701702185442e-4,6,GO:0005982|GO:0005985|GO:0009414|GO:0010431|GO:0010555|GO:0016157,starch metabolic process|sucrose metabolic process|response to water deprivation|seed maturation|response to mannitol|sucrose synthase activity,Biological Process|Biological Process|Biological Process|Biological Process|Biological Process|Molecular Function,EC:2.4.1.13,Sucrose synthase,IPR001296|noIPR|IPR000368|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR,DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN,"Glycosyl transferase, family 1|Glycosyl transferase, family 1|Sucrose synthase|Sucrose synthase|Sucrose synthase|Sucrose synthase|Sucrose synthase|Sucrose synthase|Sucrose synthase",PF00534 (PFAM)|G3DSA:1.20.120.1230 (GENE3D)|PF00862 (PFAM)|G3DSA:3.10.450.330 (GENE3D)|PTHR45839:SF13 (PANTHER)|PTHR45839 (PANTHER)|PTHR45839 (PANTHER)|cd03800 (CDD)|SSF53756 (SUPERFAMILY)
Potra2n2c4766,1730.7841758542136,-0.684676306065492,0.13314704194449425,-5.1422569819532065,2.714574563443594e-7,1.3398364452425166e-4,2,GO:0003677|GO:0005634,DNA binding|nucleus,Molecular Function|Cellular Component,NA,NA,IPR001005|IPR006447|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|IPR017930|IPR001005|IPR009057,DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY,"SANT/Myb domain|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain|SANT/Myb domain|Homeobox-like domain superfamily",PF00249 (PFAM)|TIGR01557 (TIGRFAM)|G3DSA:1.10.10.60 (GENE3D)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR12802 (PANTHER)|PTHR12802:SF109 (PANTHER)|PS51294 (PROSITE_PROFILES)|cd00167 (CDD)|SSF46689 (SUPERFAMILY)
Potra2n2c4989,2745.0262313734206,1.0236487403554606,0.21506045512867678,4.759818534481305,1.9376709434958377e-6,6.100356660713892e-4,NA,NA,NA,NA,NA,NA,noIPR|IPR005516|IPR005518|noIPR|noIPR|noIPR,FAMILY|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN,"Retrotransposon Ty1/copia-like|Remorin, C-terminal|Remorin, N-terminal|Remorin, N-terminal|Remorin, N-terminal|Remorin, N-terminal",Coil (COILS)|PF03763 (PFAM)|PF03766 (PFAM)|mobidb-lite (MOBIDB_LITE)|PTHR31775 (PANTHER)|PTHR31775:SF5 (PANTHER)
Potra2n2c5061,582.8871490629169,-1.0075723550631117,0.19543510488439853,-5.155534138347862,2.52908958103013e-7,1.310700675368865e-4,5,GO:0005506|GO:0016020|GO:0016709|GO:0020037|GO:0055114,"iron ion binding|membrane|oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen|heme binding|oxidation-reduction process",Molecular Function|Cellular Component|Molecular Function|Molecular Function|Biological Process,EC:1.14.13,"Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O(2)",IPR001128|IPR002401|IPR001128|IPR036396|noIPR|IPR017972|IPR036396,FAMILY|FAMILY|FAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|CONSERVED_SITE|HOMOLOGOUS_SUPERFAMILY,"Cytochrome P450|Cytochrome P450, E-class, group I|Cytochrome P450|Cytochrome P450 superfamily|Cytochrome P450 superfamily|Cytochrome P450, conserved site|Cytochrome P450 superfamily",PR00385 (PRINTS)|PR00463 (PRINTS)|PF00067 (PFAM)|G3DSA:1.10.630.10 (GENE3D)|PTHR24281 (PANTHER)|PS00086 (PROSITE_PATTERNS)|SSF48264 (SUPERFAMILY)
Potra2n2c5193,200.86913460353813,-1.38620698078683,0.34256891376733806,-4.0465054623382954,5.19879121344786e-5,0.0057324969071688376,6,GO:0005737|GO:0030276|GO:0031982|GO:0043231|GO:0072318|GO:0072583,cytoplasm|clathrin binding|vesicle|intracellular membrane-bounded organelle|clathrin coat disassembly|clathrin-dependent endocytosis,Cellular Component|Molecular Function|Cellular Component|Cellular Component|Biological Process|Biological Process,NA,NA,IPR036869|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|IPR036869,HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,Chaperone J-domain superfamily|Chaperone J-domain superfamily|Chaperone J-domain superfamily|Chaperone J-domain superfamily|Chaperone J-domain superfamily|Chaperone J-domain superfamily|Chaperone J-domain superfamily|Chaperone J-domain superfamily|Chaperone J-domain superfamily|Chaperone J-domain superfamily|Chaperone J-domain superfamily|Chaperone J-domain superfamily|Chaperone J-domain superfamily|Chaperone J-domain superfamily|Chaperone J-domain superfamily,G3DSA:1.10.287.110 (GENE3D)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR23172:SF64 (PANTHER)|PTHR23172 (PANTHER)|SSF46565 (SUPERFAMILY)
Potra2n2c5343,1502.1310861540776,0.5909130339340368,0.12601074616604377,4.689386039785793,2.740259923977491e-6,7.889665031118527e-4,5,GO:0005886|GO:0015629|GO:0046872|GO:0051015|GO:0051017,plasma membrane|actin cytoskeleton|metal ion binding|actin filament binding|actin filament bundle assembly,Cellular Component|Cellular Component|Molecular Function|Molecular Function|Biological Process,NA,NA,IPR001781|noIPR|noIPR|noIPR|noIPR|IPR001781|IPR001781|IPR001781|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR,DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN,"Zinc finger, LIM-type|Zinc finger, LIM-type|Zinc finger, LIM-type|Zinc finger, LIM-type|Zinc finger, LIM-type|Zinc finger, LIM-type|Zinc finger, LIM-type|Zinc finger, LIM-type|Zinc finger, LIM-type|Zinc finger, LIM-type|Zinc finger, LIM-type|Zinc finger, LIM-type|Zinc finger, LIM-type|Zinc finger, LIM-type",PF00412 (PFAM)|G3DSA:2.10.110.10 (GENE3D)|mobidb-lite (MOBIDB_LITE)|PTHR24206 (PANTHER)|PTHR24206:SF35 (PANTHER)|PS00478 (PROSITE_PATTERNS)|PS50023 (PROSITE_PROFILES)|PS50023 (PROSITE_PROFILES)|cd09441 (CDD)|cd09440 (CDD)|SSF57716 (SUPERFAMILY)|SSF57716 (SUPERFAMILY)|SSF57716 (SUPERFAMILY)|SSF57716 (SUPERFAMILY)
Potra2n2c5433,86.15357354974859,-1.3820984470832192,0.3135323510864388,-4.408152595080002,1.0425608325849894e-5,0.0021188515744594936,NA,NA,NA,NA,NA,NA,IPR029033|IPR013078|noIPR|noIPR|noIPR|IPR013078|IPR029033,HOMOLOGOUS_SUPERFAMILY|FAMILY|FAMILY|FAMILY|FAMILY|FAMILY|HOMOLOGOUS_SUPERFAMILY,"Histidine phosphatase superfamily|Histidine phosphatase superfamily, clade-1|Histidine phosphatase superfamily, clade-1|Histidine phosphatase superfamily, clade-1|Histidine phosphatase superfamily, clade-1|Histidine phosphatase superfamily, clade-1|Histidine phosphatase superfamily",G3DSA:3.40.50.1240 (GENE3D)|PF00300 (PFAM)|PIRSF000709 (PIRSF)|PTHR43387 (PANTHER)|PTHR43387:SF19 (PANTHER)|cd07067 (CDD)|SSF53254 (SUPERFAMILY)
