ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Annotation GO Count,Annotation GO ID,Annotation GO Term,Annotation GO Category,Enzyme Code,Enzyme Name,InterPro Accession,InterPro Type,InterPro Name,InterPro Signatures
Potra2n2c6362,640.3417956585624,0.5535528366219581,0.1450365826235412,3.8166428538844364,1.3527976512025007e-4,0.005287858339950279,NA,NA,NA,NA,NA,NA,noIPR|noIPR|noIPR|noIPR|noIPR|noIPR,HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,Chloramphenicol acetyltransferase-like domain superfamily|Chloramphenicol acetyltransferase-like domain superfamily|Chloramphenicol acetyltransferase-like domain superfamily|Chloramphenicol acetyltransferase-like domain superfamily|Chloramphenicol acetyltransferase-like domain superfamily|Chloramphenicol acetyltransferase-like domain superfamily,mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR37259 (PANTHER)
Potra2n3c6881,4224.35443367165,0.5256071142242141,0.13106870477184354,4.010164860781673,6.0676367505226466e-5,0.0028878871498362467,9,GO:0005515|GO:0005886|GO:0009504|GO:0009506|GO:0015031|GO:0016021|GO:0016192|GO:0031901|GO:0034976,protein binding|plasma membrane|cell plate|plasmodesma|protein transport|integral component of membrane|vesicle-mediated transport|early endosome membrane|response to endoplasmic reticulum stress,Molecular Function|Cellular Component|Cellular Component|Cellular Component|Biological Process|Cellular Component|Biological Process|Cellular Component|Biological Process,NA,NA,noIPR|IPR001388|noIPR|noIPR|IPR010908|IPR001388|noIPR|noIPR|IPR001388|IPR010908|IPR001388|noIPR|noIPR|IPR011012|noIPR,HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,HORMA domain superfamily|Synaptobrevin|Synaptobrevin|Synaptobrevin|Longin domain|Synaptobrevin|Synaptobrevin|Synaptobrevin|Synaptobrevin|Longin domain|Synaptobrevin|Synaptobrevin|Synaptobrevin|Longin-like domain superfamily|Longin-like domain superfamily,Coil (COILS)|PR00219 (PRINTS)|G3DSA:3.30.450.50 (GENE3D)|G3DSA:1.20.5.110 (GENE3D)|PF13774 (PFAM)|PF00957 (PFAM)|PTHR21136:SF182 (PANTHER)|PTHR21136 (PANTHER)|PS00417 (PROSITE_PATTERNS)|PS50859 (PROSITE_PROFILES)|PS50892 (PROSITE_PROFILES)|cd15843 (CDD)|cd14824 (CDD)|SSF64356 (SUPERFAMILY)|SSF58038 (SUPERFAMILY)
Potra2n3c6912,83.15396894517936,-0.9465311817674745,0.24876236827997295,-3.804961290214878,1.418263690890382e-4,0.005435287027147552,1,GO:0016021,integral component of membrane,Cellular Component,NA,NA,IPR001727|noIPR|noIPR|IPR001727|IPR001727,FAMILY|FAMILY|FAMILY|FAMILY|FAMILY,Gdt1 family|Gdt1 family|Gdt1 family|Gdt1 family|Gdt1 family,PF01169 (PFAM)|mobidb-lite (MOBIDB_LITE)|PTHR12608:SF7 (PANTHER)|PTHR12608 (PANTHER)|PS01214 (PROSITE_PATTERNS)
Potra2n3c7306,131.24963546395992,0.5088859574307054,0.14058861712460535,3.619681079725493,2.9496633522286235e-4,0.009074721238224477,3,GO:0005524|GO:0006457|GO:0051082,ATP binding|protein folding|unfolded protein binding,Molecular Function|Biological Process|Molecular Function,NA,NA,IPR003594|IPR036890|IPR001404|noIPR|noIPR|IPR036890,DOMAIN|HOMOLOGOUS_SUPERFAMILY|FAMILY|FAMILY|FAMILY|HOMOLOGOUS_SUPERFAMILY,Histidine kinase/HSP90-like ATPase|Histidine kinase/HSP90-like ATPase superfamily|Heat shock protein Hsp90 family|Heat shock protein Hsp90 family|Heat shock protein Hsp90 family|Histidine kinase/HSP90-like ATPase superfamily,PF02518 (PFAM)|G3DSA:3.30.565.10 (GENE3D)|PTHR11528 (PANTHER)|PTHR11528:SF91 (PANTHER)|cd16927 (CDD)|SSF55874 (SUPERFAMILY)
Potra2n3c7365,2557.7870031122557,0.7517900146923685,0.15620442645560167,4.812859864160453,1.4878562347454536e-6,1.9050580032281238e-4,24,GO:0000226|GO:0000278|GO:0003924|GO:0004601|GO:0005200|GO:0005525|GO:0005618|GO:0005773|GO:0005794|GO:0005829|GO:0005874|GO:0005886|GO:0006804|GO:0006979|GO:0009506|GO:0016021|GO:0020037|GO:0022857|GO:0042744|GO:0046686|GO:0046872|GO:0055085|GO:0055114|GO:0098869,microtubule cytoskeleton organization|mitotic cell cycle|GTPase activity|peroxidase activity|structural constituent of cytoskeleton|GTP binding|cell wall|vacuole|Golgi apparatus|cytosol|microtubule|plasma membrane|obsolete peroxidase reaction|response to oxidative stress|plasmodesma|integral component of membrane|heme binding|transmembrane transporter activity|hydrogen peroxide catabolic process|response to cadmium ion|metal ion binding|transmembrane transport|oxidation-reduction process|cellular oxidant detoxification,Biological Process|Biological Process|Molecular Function|Molecular Function|Molecular Function|Molecular Function|Cellular Component|Cellular Component|Cellular Component|Cellular Component|Cellular Component|Cellular Component|Biological Process|Biological Process|Cellular Component|Cellular Component|Molecular Function|Molecular Function|Biological Process|Biological Process|Molecular Function|Biological Process|Biological Process|Biological Process,EC:3.6.1.15|EC:1.11.1.7,Nucleoside-triphosphate phosphatase|Peroxidase,noIPR|IPR000217|IPR002453|IPR003008|IPR037103|IPR036525|IPR018316|IPR023123|noIPR|noIPR|noIPR|IPR000217|IPR013838|IPR017975|noIPR|IPR008280|IPR036525,DOMAIN|FAMILY|FAMILY|DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|FAMILY|BINDING_SITE|CONSERVED_SITE|CONSERVED_SITE|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,"PPC domain|Tubulin|Beta tubulin|Tubulin/FtsZ, GTPase domain|Tubulin/FtsZ, C-terminal domain superfamily|Tubulin/FtsZ, GTPase domain superfamily|Tubulin/FtsZ, 2-layer sandwich domain|Tubulin, C-terminal|Tubulin, C-terminal|Tubulin, C-terminal|Tubulin, C-terminal|Tubulin|Beta tubulin, autoregulation binding site|Tubulin, conserved site|Tubulin, conserved site|Tubulin/FtsZ, C-terminal|Tubulin/FtsZ, GTPase domain superfamily",Coil (COILS)|PR01161 (PRINTS)|PR01163 (PRINTS)|PF00091 (PFAM)|G3DSA:3.30.1330.20 (GENE3D)|G3DSA:3.40.50.1440 (GENE3D)|PF03953 (PFAM)|G3DSA:1.10.287.600 (GENE3D)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR11588:SF301 (PANTHER)|PTHR11588 (PANTHER)|PS00228 (PROSITE_PATTERNS)|PS00227 (PROSITE_PATTERNS)|cd02187 (CDD)|SSF55307 (SUPERFAMILY)|SSF52490 (SUPERFAMILY)
Potra2n3c7559,1533.9722928707197,0.5240174819472111,0.09808313785184544,5.3425848053387055,9.16304788921337e-8,2.5058107875798192e-5,2,GO:0004553|GO:0005975,"hydrolase activity, hydrolyzing O-glycosyl compounds|carbohydrate metabolic process",Molecular Function|Biological Process,NA,NA,IPR001841|IPR013083|noIPR|noIPR|noIPR|noIPR|noIPR|IPR001841|noIPR|noIPR,DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|DOMAIN,"Zinc finger, RING-type|Zinc finger, RING/FYVE/PHD-type|Zinc finger, RING/FYVE/PHD-type|Zinc finger, RING/FYVE/PHD-type|Zinc finger, RING/FYVE/PHD-type|Zinc finger, RING/FYVE/PHD-type|Zinc finger, RING/FYVE/PHD-type|Zinc finger, RING-type|Zinc finger, RING-type|Zinc finger, RING-type",PF13639 (PFAM)|G3DSA:3.30.40.10 (GENE3D)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR47531 (PANTHER)|PS50089 (PROSITE_PROFILES)|cd16486 (CDD)|SSF57850 (SUPERFAMILY)
Potra2n3c7599,2286.747235161974,0.6391797534322127,0.15578865738519737,4.10286450990973,4.08066239529834e-5,0.002135062967191532,NA,NA,NA,NA,NA,NA,noIPR,FAMILY,Sodium/solute symporter,Coil (COILS)
Potra2n3c7648,1195.6860528509835,0.5090123465549877,0.09689975175502857,5.252978850160705,1.4965872770900675e-7,3.4176190489507305e-5,9,GO:0006338|GO:0008168|GO:0016021|GO:0022857|GO:0032259|GO:0034647|GO:0034721|GO:0035097|GO:0055085,"chromatin remodeling|methyltransferase activity|integral component of membrane|transmembrane transporter activity|methylation|histone demethylase activity (H3-trimethyl-K4 specific)|histone H3-K4 demethylation, trimethyl-H3-K4-specific|histone methyltransferase complex|transmembrane transport",Biological Process|Molecular Function|Cellular Component|Molecular Function|Biological Process|Molecular Function|Biological Process|Cellular Component|Biological Process,NA,NA,IPR004198|IPR003347|IPR003349|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|IPR003347|IPR003349|noIPR,DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN,"Zinc finger, C5HC2-type|JmjC domain|JmjN domain|JmjN domain|JmjN domain|JmjN domain|JmjN domain|JmjN domain|JmjN domain|JmjN domain|JmjN domain|JmjC domain|JmjN domain|JmjN domain",PF02928 (PFAM)|PF02373 (PFAM)|PF02375 (PFAM)|G3DSA:2.60.120.650 (GENE3D)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR10694 (PANTHER)|PTHR10694:SF101 (PANTHER)|PS51184 (PROSITE_PROFILES)|PS51183 (PROSITE_PROFILES)|SSF51197 (SUPERFAMILY)
Potra2n3c7827,721.9424649351714,0.5094782574701294,0.10951537811145204,4.652116134335413,3.2854594924943976e-6,3.3849401496857396e-4,3,GO:0006020|GO:0050112|GO:0055114,inositol metabolic process|inositol 2-dehydrogenase activity|oxidation-reduction process,Biological Process|Molecular Function|Biological Process,EC:1.1.1.18|EC:1.1.1.1,Inositol 2-dehydrogenase|Alcohol dehydrogenase,noIPR|IPR004104|noIPR|IPR000683|noIPR|noIPR|IPR036291,HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY,"HSP20-like chaperone|Oxidoreductase, C-terminal|Oxidoreductase, C-terminal|Oxidoreductase, N-terminal|Oxidoreductase, N-terminal|Oxidoreductase, N-terminal|NAD(P)-binding domain superfamily",G3DSA:3.30.360.10 (GENE3D)|PF02894 (PFAM)|G3DSA:3.40.50.720 (GENE3D)|PF01408 (PFAM)|PTHR43593 (PANTHER)|SSF55347 (SUPERFAMILY)|SSF51735 (SUPERFAMILY)
Potra2n3c7840,331.1136992728798,0.5540509336026924,0.11506405620910616,4.815152114886463,1.4708780136417464e-6,1.8942685395452512e-4,1,GO:0003676,nucleic acid binding,Molecular Function,NA,NA,noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|IPR013087|IPR013087|IPR013087|IPR013087|IPR013087|IPR036236,FAMILY|FAMILY|FAMILY|FAMILY|FAMILY|FAMILY|FAMILY|FAMILY|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY,"Putative O-fucosyltransferase, plant|Putative O-fucosyltransferase, plant|Putative O-fucosyltransferase, plant|Putative O-fucosyltransferase, plant|Putative O-fucosyltransferase, plant|Putative O-fucosyltransferase, plant|Putative O-fucosyltransferase, plant|Putative O-fucosyltransferase, plant|Zinc finger C2H2-type|Zinc finger C2H2-type|Zinc finger C2H2-type|Zinc finger C2H2-type|Zinc finger C2H2-type|Zinc finger C2H2 superfamily",G3DSA:3.30.160.60 (GENE3D)|PF13912 (PFAM)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR46326 (PANTHER)|PTHR46326:SF8 (PANTHER)|PS00028 (PROSITE_PATTERNS)|PS00028 (PROSITE_PATTERNS)|PS50157 (PROSITE_PROFILES)|PS50157 (PROSITE_PROFILES)|PS50157 (PROSITE_PROFILES)|SSF57667 (SUPERFAMILY)
Potra2n3c7862,7872.695607880947,0.5323887248243716,0.11675571337052783,4.55985158631869,5.1189785757792546e-6,4.887521311727856e-4,2,GO:0003977|GO:0006048,UDP-N-acetylglucosamine diphosphorylase activity|UDP-N-acetylglucosamine biosynthetic process,Molecular Function|Biological Process,EC:2.7.7.23,UDP-N-acetylglucosamine diphosphorylase,IPR002618|IPR029044|IPR029044|noIPR|IPR039741|noIPR|IPR039741|noIPR|noIPR|IPR029044,FAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|FAMILY|FAMILY|FAMILY|FAMILY|FAMILY|HOMOLOGOUS_SUPERFAMILY,UDPGP family|Nucleotide-diphospho-sugar transferases|Nucleotide-diphospho-sugar transferases|Nucleotide-diphospho-sugar transferases|UDP-sugar pyrophosphorylase|UDP-sugar pyrophosphorylase|UDP-sugar pyrophosphorylase|UDP-sugar pyrophosphorylase|UDP-sugar pyrophosphorylase|Nucleotide-diphospho-sugar transferases,PF01704 (PFAM)|G3DSA:3.90.550.10 (GENE3D)|G3DSA:3.90.550.10 (GENE3D)|G3DSA:3.40.1630.20 (GENE3D)|PTHR11952 (PANTHER)|PTHR11952:SF15 (PANTHER)|PTHR11952 (PANTHER)|PTHR11952:SF15 (PANTHER)|cd04193 (CDD)|SSF53448 (SUPERFAMILY)
Potra2n3c7864,901.8832146030726,0.603021410224713,0.12748419911517384,4.7301658904404436,2.2433644629078347e-6,2.509735667569265e-4,5,GO:0004650|GO:0005982|GO:0005985|GO:0016021|GO:0016829,polygalacturonase activity|starch metabolic process|sucrose metabolic process|integral component of membrane|lyase activity,Molecular Function|Biological Process|Biological Process|Cellular Component|Molecular Function,EC:3.2.1.15,Polygalacturonase,IPR024535|IPR012334|noIPR|noIPR|IPR039279|IPR011050,DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|FAMILY|HOMOLOGOUS_SUPERFAMILY,Pectate lyase superfamily protein|Pectin lyase fold|Pectin lyase fold|Pectin lyase fold|Polygalacturonase QRT3-like|Pectin lyase fold/virulence factor,PF12708 (PFAM)|G3DSA:2.160.20.10 (GENE3D)|mobidb-lite (MOBIDB_LITE)|PTHR33928:SF7 (PANTHER)|PTHR33928 (PANTHER)|SSF51126 (SUPERFAMILY)
Potra2n3c7886,425.9799622454434,0.5245653707940847,0.12053435413495353,4.351998851769406,1.3490196878138673e-5,9.994025118650492e-4,11,GO:0005576|GO:0005618|GO:0005982|GO:0005985|GO:0016021|GO:0030599|GO:0042545|GO:0043086|GO:0045330|GO:0045490|GO:0046910,extracellular region|cell wall|starch metabolic process|sucrose metabolic process|integral component of membrane|pectinesterase activity|cell wall modification|negative regulation of catalytic activity|aspartyl esterase activity|pectin catabolic process|pectinesterase inhibitor activity,Cellular Component|Cellular Component|Biological Process|Biological Process|Cellular Component|Molecular Function|Biological Process|Biological Process|Molecular Function|Biological Process|Molecular Function,EC:3.1.1.11|EC:3.1.1.1,Pectinesterase|Carboxylesterase,IPR006501|IPR035513|IPR012334|IPR000070|noIPR|noIPR|noIPR|noIPR|IPR033131|noIPR|IPR035513|IPR011050,DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|ACTIVE_SITE|ACTIVE_SITE|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,"Pectinesterase inhibitor domain|Invertase/pectin methylesterase inhibitor domain superfamily|Pectin lyase fold|Pectinesterase, catalytic|Pectinesterase, catalytic|Pectinesterase, catalytic|Pectinesterase, catalytic|Pectinesterase, catalytic|Pectinesterase, Asp active site|Pectinesterase, Asp active site|Invertase/pectin methylesterase inhibitor domain superfamily|Pectin lyase fold/virulence factor",PF04043 (PFAM)|G3DSA:1.20.140.40 (GENE3D)|G3DSA:2.160.20.10 (GENE3D)|PF01095 (PFAM)|PTHR31707 (PANTHER)|PTHR31707:SF219 (PANTHER)|PTHR31707:SF219 (PANTHER)|PTHR31707 (PANTHER)|PS00503 (PROSITE_PATTERNS)|cd15798 (CDD)|SSF101148 (SUPERFAMILY)|SSF51126 (SUPERFAMILY)
Potra2n3c7907,71.24214333953849,-0.8787565880097201,0.21426163512727156,-4.1013249408263786,4.107912235822203e-5,0.002135062967191532,1,GO:0009734,auxin-activated signaling pathway,Biological Process,NA,NA,noIPR|noIPR|noIPR|noIPR|noIPR|IPR039621,HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|FAMILY,RNA-binding domain superfamily|RNA-binding domain superfamily|RNA-binding domain superfamily|RNA-binding domain superfamily|RNA-binding domain superfamily|Protein BIG GRAIN 1-like,Coil (COILS)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR33541:SF14 (PANTHER)|PTHR33541 (PANTHER)
Potra2n3c8065,84.26997964871153,-0.7662581875172716,0.21010544736704942,-3.6470172340588394,2.653021363541823e-4,0.008312174854853596,11,GO:0003723|GO:0005634|GO:0006090|GO:0006098|GO:0006334|GO:0008679|GO:0009507|GO:0030267|GO:0046487|GO:0050661|GO:0051287,RNA binding|nucleus|pyruvate metabolic process|pentose-phosphate shunt|nucleosome assembly|2-hydroxy-3-oxopropionate reductase activity|chloroplast|glyoxylate reductase (NADP) activity|glyoxylate metabolic process|NADP binding|NAD binding,Molecular Function|Cellular Component|Biological Process|Biological Process|Biological Process|Molecular Function|Cellular Component|Molecular Function|Biological Process|Molecular Function|Molecular Function,EC:1.1.1.79|EC:1.1.1.60,Glyoxylate reductase (NADP(+))|2-hydroxy-3-oxopropionate reductase,IPR006115|noIPR|IPR029154|IPR013328|noIPR|noIPR|IPR002204|IPR008927|IPR036291,DOMAIN|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|CONSERVED_SITE|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,"6-phosphogluconate dehydrogenase, NADP-binding|6-phosphogluconate dehydrogenase, NADP-binding|3-hydroxyisobutyrate dehydrogenase, NAD-binding domain|6-phosphogluconate dehydrogenase, domain 2|6-phosphogluconate dehydrogenase, domain 2|6-phosphogluconate dehydrogenase, domain 2|3-hydroxyisobutyrate dehydrogenase-related, conserved site|6-phosphogluconate dehydrogenase-like, C-terminal domain superfamily|NAD(P)-binding domain superfamily",PF03446 (PFAM)|G3DSA:3.40.50.720 (GENE3D)|PF14833 (PFAM)|G3DSA:1.10.1040.10 (GENE3D)|PTHR43580:SF6 (PANTHER)|PTHR43580 (PANTHER)|PS00895 (PROSITE_PATTERNS)|SSF48179 (SUPERFAMILY)|SSF51735 (SUPERFAMILY)
Potra2n3c8209,146.8206419854992,-1.2609545661729493,0.34289803392933194,-3.677345570411816,2.3567366724846407e-4,0.0077224961586105445,6,GO:0003924|GO:0005525|GO:0005737|GO:0008017|GO:0016020|GO:0045298,GTPase activity|GTP binding|cytoplasm|microtubule binding|membrane|tubulin complex,Molecular Function|Molecular Function|Cellular Component|Molecular Function|Cellular Component|Cellular Component,EC:3.6.1.15,Nucleoside-triphosphate phosphatase,IPR000375|noIPR|IPR003130|noIPR|noIPR|IPR022812|noIPR|IPR020850,DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|FAMILY|FAMILY|DOMAIN,Dynamin central domain|Dynamin central domain|Dynamin GTPase effector|Dynamin GTPase effector|Dynamin GTPase effector|Dynamin superfamily|Dynamin superfamily|GTPase effector domain,PF01031 (PFAM)|G3DSA:3.40.50.300 (GENE3D)|PF02212 (PFAM)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR11566 (PANTHER)|PTHR11566:SF156 (PANTHER)|PS51388 (PROSITE_PROFILES)
Potra2n3c8219,2192.4222216077205,0.6813845663202923,0.053670624990755936,12.695670423768158,6.249250133006163e-37,1.384271396962195e-32,9,GO:0005982|GO:0005985|GO:0008422|GO:0009044|GO:0009117|GO:0031222|GO:0045493|GO:0046556|GO:0102483,"starch metabolic process|sucrose metabolic process|beta-glucosidase activity|xylan 1,4-beta-xylosidase activity|nucleotide metabolic process|arabinan catabolic process|xylan catabolic process|alpha-L-arabinofuranosidase activity|scopolin beta-glucosidase activity",Biological Process|Biological Process|Molecular Function|Molecular Function|Biological Process|Biological Process|Biological Process|Molecular Function|Molecular Function,EC:3.2.1.21|EC:3.2.1.55|EC:3.2.1.37,"Beta-glucosidase|Non-reducing end alpha-L-arabinofuranosidase|Xylan 1,4-beta-xylosidase",IPR001764|IPR013783|IPR002772|IPR026891|IPR001764|IPR036962|noIPR|noIPR|IPR017853|IPR036881|IPR036881,DOMAIN|HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,"Glycoside hydrolase, family 3, N-terminal|Immunoglobulin-like fold|Glycoside hydrolase family 3 C-terminal domain|Fibronectin type III-like domain|Glycoside hydrolase, family 3, N-terminal|Glycoside hydrolase, family 3, N-terminal domain superfamily|Glycoside hydrolase, family 3, N-terminal domain superfamily|Glycoside hydrolase, family 3, N-terminal domain superfamily|Glycoside hydrolase superfamily|Glycoside hydrolase family 3 C-terminal domain superfamily|Glycoside hydrolase family 3 C-terminal domain superfamily",PR00133 (PRINTS)|G3DSA:2.60.40.10 (GENE3D)|PF01915 (PFAM)|PF14310 (PFAM)|PF00933 (PFAM)|G3DSA:3.20.20.300 (GENE3D)|PTHR42721 (PANTHER)|PTHR42721:SF23 (PANTHER)|SSF51445 (SUPERFAMILY)|SSF52279 (SUPERFAMILY)|SSF52279 (SUPERFAMILY)
Potra2n426s35632,240.56585291765109,-0.9389594388253371,0.2331571646047605,-4.027152416341256,5.6456437674631315e-5,0.002730494652687245,5,GO:0005515|GO:0005634|GO:0005829|GO:0005886|GO:0009506,protein binding|nucleus|cytosol|plasma membrane|plasmodesma,Molecular Function|Cellular Component|Cellular Component|Cellular Component|Cellular Component,NA,NA,IPR024286|IPR029055|noIPR|noIPR|noIPR|noIPR|IPR029055,DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,"Domain of unknown function DUF3700|Nucleophile aminohydrolases, N-terminal|Nucleophile aminohydrolases, N-terminal|Nucleophile aminohydrolases, N-terminal|Nucleophile aminohydrolases, N-terminal|Nucleophile aminohydrolases, N-terminal|Nucleophile aminohydrolases, N-terminal",PF12481 (PFAM)|G3DSA:3.60.20.10 (GENE3D)|mobidb-lite (MOBIDB_LITE)|PTHR45952 (PANTHER)|PTHR45952:SF2 (PANTHER)|cd01910 (CDD)|SSF56235 (SUPERFAMILY)
Potra2n4c10231,475.9572262855098,0.5970823849506635,0.12209888299169695,4.8901543594896495,1.0075693475486681e-6,1.5064442872128223e-4,NA,NA,NA,NA,NA,NA,noIPR|noIPR,HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,"Transcription factor, MADS-box superfamily|Transcription factor, MADS-box superfamily",PTHR35714 (PANTHER)|PTHR35714:SF1 (PANTHER)
Potra2n4c10258,619.2848314037909,0.6109202600982274,0.16575776818693683,3.685620690845989,2.2814593226095292e-4,0.007520328192726739,1,GO:0016021,integral component of membrane,Cellular Component,NA,NA,noIPR|noIPR|noIPR|noIPR|noIPR,FAMILY|FAMILY|FAMILY|FAMILY|FAMILY,Vacuolar fusion protein Mon1|Vacuolar fusion protein Mon1|Vacuolar fusion protein Mon1|Vacuolar fusion protein Mon1|Vacuolar fusion protein Mon1,PR01217 (PRINTS)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR36721:SF1 (PANTHER)|PTHR36721 (PANTHER)
Potra2n4c10298,598.1845486750138,0.6182035968270012,0.10417433520024953,5.934317657402438,2.950700562038141e-9,1.594169954870899e-6,4,GO:0004462|GO:0005975|GO:0006090|GO:0046872,lactoylglutathione lyase activity|carbohydrate metabolic process|pyruvate metabolic process|metal ion binding,Molecular Function|Biological Process|Biological Process|Molecular Function,EC:4.4.1.5,Lactoylglutathione lyase,IPR029068,HOMOLOGOUS_SUPERFAMILY,Glyoxalase/Bleomycin resistance protein/Dihydroxybiphenyl dioxygenase,G3DSA:3.10.180.10 (GENE3D)
Potra2n4c10314,245.24950753218445,0.7573299483484203,0.14728050685383495,5.142092219305128,2.7169568843379395e-7,5.5725288837934906e-5,1,GO:0003676,nucleic acid binding,Molecular Function,NA,NA,noIPR|noIPR|noIPR|noIPR|noIPR|IPR013087|IPR013087|IPR013087|IPR013087|IPR036236,FAMILY|FAMILY|FAMILY|FAMILY|FAMILY|DOMAIN|DOMAIN|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY,Vacuolar fusion protein Mon1|Vacuolar fusion protein Mon1|Vacuolar fusion protein Mon1|Vacuolar fusion protein Mon1|Vacuolar fusion protein Mon1|Zinc finger C2H2-type|Zinc finger C2H2-type|Zinc finger C2H2-type|Zinc finger C2H2-type|Zinc finger C2H2 superfamily,PF13912 (PFAM)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR26374 (PANTHER)|PTHR26374:SF332 (PANTHER)|PS00028 (PROSITE_PATTERNS)|PS00028 (PROSITE_PATTERNS)|PS50157 (PROSITE_PROFILES)|PS50157 (PROSITE_PROFILES)|SSF57667 (SUPERFAMILY)
